pair_id,kn_word,te_word,kn_iso,te_iso,synset_id,gloss_en,candidate_source,label,origin,annotator,notes
B002678,ದಹನ-ಕ್ರಿಯೆ,దహనక్రియ,dahana-kriye,dahanakriya,,kn: ಸುಡು ಅಥವಾ ಸುಟ್ಟುಕೊಳ್ಳುವಿಕೆಯ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವ || te: చనిపోయిన వ్యక్తిని కాల్చడం,form_similar,,,,
B002679,ದಾಟುವ,దాటుట,dāṭuva,dāṭuṭa,,"kn: ನದಿ ಮೊದಲಾದವುಗಳ ಮೇಲೆ, ಅವರನ್ನು ದಂಡದಿಂದ ಸಾಗಿಸಲು ನಾವೆ/ದೋಣಿ ಛೇದಿಸಿ, ದಪ್ಪವಾದ ಹಗ್ಗವನ್ನು ಕಟ್ಟಿ ಅಥವಾ ಕಂಬಗಳ ಮೇಲೆ ಚಿಕ್ಕ ಹಲಿಗೆ, ಉದ್ದವಾದ ಪಟ್ಟಿ ಇಟ್ಟು ಮಾಡಿರುವ ಮಾರ್ಗ ಮತ್ತು ಅದರ ಸಂಬಂಧವಾಗಿರುವಂತಹ ಎಲ್ಲಾ ರೀತಿಯ ರಚನೆ || te: అకస్మాత్తుగా మధ్యలో రావడం",form_similar,,,,
B002680,ದಾಯ_ದೃಷ್ಟಿ,దివ్య_దృష్టి,dāya_dr̥ṣṭi,divya_dr̥ṣṭi,,kn: ದಯೆ ಅಥವಾ ಅನುಗ್ರಹದ ದೃಷ್ಟಿ || te: జరగబోయెవాటిని గ్రహించే చూపు,form_similar,,,,
B002681,ದಾರಿತಪ್ಪಿಸು,దారితప్పించు,dāritappisu,dāritappiṁcu,,kn: ತಪ್ಪುಹಾದಿ ತೋರಿಸಿ ಅಲೆದಾಡುವಂತೆ ಮಾಡು || te: మోసగించుట,form_similar,,,,
B002682,ದಿಗಿಲು,దిగులు,digilu,digulu,,kn: ಅನಿಷ್ಟ ಆಗುವುದರಿಂದ ಮನಸ್ಸಿನಲ್ಲಿ ಮೂಡುವ ಕಲ್ಪನೆ || te: ఏదైన పనిలో మనస్సు నిమగ్నం చేయలేక పోవుట.,form_similar,,,,
B002683,ದಿವಾನ,దివాన్,divāna,divān,,kn: ಪ್ರಧಾನ ಅಧಿಕಾರಿ ಅವರ ಪರಾಮರ್ಶಣೆ ಅಥವಾ ಸಲಹೆಯಿಂದ ರಾಜ್ಯ ಮತ್ತು ದೇಶದ ಎಲ್ಲಾ ವಿಭಾಗದ ಕೆಲಸಗಳು ನೆಡೆಯುತ್ತದೆ || te: కూర్చొవడానికి కొయ్యతో తయారుచేసిన చిన్న మంచం లాంటిది,form_similar,,,,
B002684,ದಿವ್ಯ,దివ్యం,divya,divyaṁ,,"kn: ನೋಡಲು ಬಹಳ ಸುಂದರವಾಗಿ ತೋರುವ || te: నక్షత్రాలు, చంద్రుడు, సూర్యుడు మొదలైనవి ఉండే శూన్యప్రదేశం",form_similar,,,,
B002685,ದೀರ್ಘಕಾಲ,దీర్ఘకాలిక,dīrghakāla,dīrghakālika,,kn: ತುಂಬಾ ಸಮಯ || te: అనేక / చాలా రోజుల వరకు ఉండేది/ విశ్వం ఉన్నంతవరకు,form_similar,,,,
B002686,ದುಬಾರಿ,దుబాసి,dubāri,dubāsi,,kn: ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಗಳು ಅದರ ನಿಜವಾದ ಮೌಲ್ಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಮೌಲ್ಯವಾಗುವುದು || te: రెండు భాషలు తెలిసిన వాడు,form_similar,,,,
B002687,ದುರದೃಷ್ಟದ,దురదృష్టం,duradr̥ṣṭada,duradr̥ṣṭaṁ,,kn: ಅದೃಷ್ಟ ಒಲಿಯದೇ ಇರುವವ ಅಥವಾ ಭಾಗ್ಯಶಾಲಿಯಲ್ಲದವ || te: చెడ్డ భాగ్యం లేద అదృష్టం లేకపోవుట.,form_similar,,,,
B002688,ದೂರದ,దురద,dūrada,durada,,kn: ಹೆಚ್ಚು ಅಂತರದಲ್ಲಿರುವುದನ್ನು ಸೂಚಿಸುವುದು ಅಥವಾ ಹೆಚ್ಚು ದೂರವಿರುವುದನ್ನು ಸೂಚಿಸುವುದು || te: ఒక బ్యాక్టిరీయా ద్వారా వచ్చే తీట,form_similar,,,,
B002689,ದೂಷಕ,దూషణ,dūṣaka,dūṣaṇa,,kn: ಇನ್ನೊಬ್ಬರನ್ನು ತೆಗಳುವ ಅಥವಾ ಬೈಯುವ ಕೆಲಸ ಮಾಡುವವ || te: నిందనీయమైన మాటలు,form_similar,,,,
B002690,ದೂಷಣೆ,దూషణ,dūṣaṇe,dūṣaṇa,,kn: ನಿಂದೆಗೊಳಗಾದ ಸ್ಥಿತಿ || te: నిందనీయమైన మాటలు,form_similar,,,,
B002691,ದೇವತಾ,దేవత,dēvatā,dēvata,,"kn: ಸಹೃದಯಿ, ಧರ್ಮಿ ಮತ್ತು ಯಾವಾಗಲೂ ಬೇರೆಯರಿಗೆ ಸಹಾಯಮಾಡುವಂತಹ ವ್ಯಕ್ತಿ || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002692,ದೇವತೆ,దేవత,dēvate,dēvata,,"kn: ಸ್ವರ್ಗ ಮುಂತಾದ ಸ್ಥಳದಲ್ಲಿ ವಾಸಿಸುವ ಅಮರ ಜೀವಿಗಳು ಪೂಜನೀಯವೆಂದು ಭಾವಿಸುವರು || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002693,ದೇವರ,దేవత,dēvara,dēvata,,"kn: ದೈವ ಸಮಾನವಾದ ಅಥವಾ ದೇವರಂಥ || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002694,ದೇವರು,దేవర,dēvaru,dēvara,,kn: ಸ್ವರ್ಗ ಮುಂತಾದ ಸ್ಥಳದಲ್ಲಿ ವಾಸಿಸುವ ಅಮರ ಜೀವಿಗಳು ಪೂಜನೀಯವೆಂದು ಭಾವಿಸುವರು || te: ధర్మగ్రంధం ప్రకారం సృష్టిని సృష్టించి తన అదుపాజ్ఞలలో పెట్టుకునేవాడు,form_similar,,,,
B002695,ದೋಷಾರೋಪಣೆಯ,దోషారోపణ,dōṣārōpaṇeya,dōṣārōpaṇa,,kn: ಯಾವುದರ ಮೇಲೆ ಆಕ್ಷೇಪಣೆ ಅಥವಾ ದೋಷಾರೋಪಣೆಯಿದೆಯೋ || te: ఏ ఆధారము లేకుండా తప్పును ఆరోపించడము,form_similar,,,,
B002696,ದ್ರವೀಕರಣ,ధ్రువీకరణ,dravīkaraṇa,dhruvīkaraṇa,,kn: ಆವಿಯ ದ್ರವ ರೂಪದ ಪರಿವರ್ತನೆ || te: ఏదేని పత్రము పై వ్రాసి హస్తాక్షరములు చేసే క్రియ యొక్క వాస్తవికత మరియు సత్యము.,form_similar,,,,
B002697,ದ್ರಾಕ್ಷಿ,దాక్షి,drākṣi,dākṣi,,kn: ದ್ರಾಕ್ಷೀ ಹಣ್ಣಿನಿಂದ ಮಾಡಿದ ಇಲ್ಲವೇ ದ್ರಾಕ್ಷೀ ಹಣ್ಣಿಗೆ ಸಂಬಂಧಿಸದಂತಹ || te: శివుడి యొక్క భార్య,form_similar,,,,
B002698,ದ್ರಾಕ್ಷೆ,ద్రాక్ష,drākṣe,drākṣa,,kn: ದ್ರಾಕ್ಷೆಯಿಂದ ಮಾಡಿದಂತಹ ಅಥವಾ ಒಣದ್ರಾಕ್ಷಿಯಿಂದ ಮಾಡಿದಂತಹ || te: మత్తుపదార్థాలను తయారుచేయడానికి ఉపయోగించే పళ్ళు.,form_similar,,,,
B002699,ದ್ರೋಹ,ద్రోహం,drōha,drōhaṁ,,kn: ವಿರೋಧಿ ಅಥವಾ ಶತ್ರುವಾಗುವ ಅವಸ್ಥೆ ಅಥವಾ ಭಾವನೆ || te: మంచికి వ్యతిరేక భావన.,form_similar,,,,
B002700,ದ್ವಿಜ,ద్విజం,dvija,dvijaṁ,,kn: ಹಿಂದೂಗಳ ಪ್ರಕಾರ ನಾಲ್ಕು ವರ್ಣದಲ್ಲಿ ಮೊದಲ ವರ್ಣ ಮನುಷ್ಯ || te: రెక్కల సహాయంతో ఆకాశంలో విహరించే జీవి,form_similar,,,,
B002701,ಧರ್ಮ,ధర,dharma,dhara,,"kn: ಪರಲೋಕ, ಈಶ್ವರ ಮುಂತಾದವುಗಳಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ ವಿಶೇಷವಾದ ವಿಶ್ವಾಸ ಹೊಂದಿರುವುದು ಅಥವಾ ಉಪಾಸನೆ ಮಾಡುವುದು || te: నీరు లేకుండా ఉండే ప్రదేశం",form_similar,,,,
B002702,ಧರ್ಮ-ನಿಷ್ಟ,ధర్మనిష్ఠ,dharma-niṣṭa,dharmaniṣṭha,,kn: ಧರ್ಮದ ಬಗ್ಗೆ ನಿಷ್ಠೆಯನ್ನು ಇಟ್ಟು ಕೊಂಡಿರುವಂತಹ ವ್ಯಕ್ತಿ || te: ధార్మిక పనులయందు నిష్ఠకలిగిన వాడు,form_similar,,,,
B002703,ಧರ್ಮ_ನಿಷ್ಟ,ధర్మనిష్ఠ,dharma_niṣṭa,dharmaniṣṭha,,kn: ಧರ್ಮದ ಬಗ್ಗೆ ನಿಷ್ಠೆಯನ್ನು ಇಟ್ಟು ಕೊಂಡಿರುವಂತಹ ವ್ಯಕ್ತಿ || te: ధార్మిక పనులయందు నిష్ఠకలిగిన వాడు,form_similar,,,,
B002704,ಧರ್ಮಶೀಲ,ధర్మశీలత,dharmaśīla,dharmaśīlata,,kn: ಯಾರೋ ಒಬ್ಬರು ಧರ್ಮವನ್ನು ಪಾಲಿಸುತ್ತಿರುವ ಅಥವಾ ಧರ್ಮದ ದಾರಿಯಲ್ಲಿ ನಡೆಯುವಂತಹ || te: ధర్మ బద్దమైన ప్రవర్తన కలిగి ఉండటం.,form_similar,,,,
B002705,ಧರ್ಮಿ,ధర్మ,dharmi,dharma,,kn: ಯಾರೋ ಒಬ್ಬರು ಧರ್ಮವನ್ನು ಪಾಲಿಸುತ್ತಿರುವ ಅಥವಾ ಧರ್ಮದ ದಾರಿಯಲ್ಲಿ ನಡೆಯುವಂತಹ || te: ధర్మాన్ని అనుసరించేటటువంటి,form_similar,,,,
B002706,ಧರ್ಮಿಷ್ಠ,ధర్మనిష్ఠ,dharmiṣṭha,dharmaniṣṭha,,kn: ಯಾರೋ ಒಬ್ಬರು ಧರ್ಮವನ್ನು ಪಾಲಿಸುತ್ತಿರುವ ಅಥವಾ ಧರ್ಮದ ದಾರಿಯಲ್ಲಿ ನಡೆಯುವಂತಹ || te: ధార్మిక పనులయందు నిష్ఠకలిగిన వాడు,form_similar,,,,
B002707,ಧಾತೃ,ధాత్రి,dhātr̥,dhātri,,kn: ಹಿಂದೂಗಳು ಒಬ್ಬ ದೇವನು  ಸೃಷ್ಟಿಯನ್ನು ನಿರ್ಮಿಸಿದ್ದಾರೆಂದು ನಂಬಿರುವರು || te: నీరు లేకుండా ఉండే ప్రదేశం,form_similar,,,,
B002708,ಧಾಮ,ధామం,dhāma,dhāmaṁ,,"kn: ಮನುಷ್ಯರು ವಾಸಮಾಡಲು ಕಟ್ಟಿಕೊಂಡ ಸೂರು ಅಥವಾ ಮನುಷ್ಯರು ವಾಸಮಾಡುವ ಸ್ಥಳ || te: ఎండ, వాన, చలి నుంచి కాపాడుకోవాడానికి నిర్మించుకునేది",form_similar,,,,
B002709,ಧೂಳಿ,ధూళి.,dhūḷi,dhūḷi.,,"kn: ಮಣ್ಣು, ಉಸುಕು, ಮರಳು ಮೊದಲಾದವುಗಳ ಪುಡಿ ಅದು ಪ್ರಾಯಶಃ ಪೃಥ್ವಿಯ ಮೇಲ್ಬಾಗದಲ್ಲಿ ಸಿಗುವಂತಹದ್ದು || te: మట్టి రేణువులు",form_similar,,,,
B002710,ಧೃತಿ,దృతి,dhr̥ti,dr̥ti,,kn: ಸಂಕಟ ಅಥವಾ ಕಠಿಣತೆ ಮೊದಲಾದ ಸಮಯದಲ್ಲಿ ಮನಸ್ಸಿನ ಸ್ಥಿರತೆ || te: పండ్లు మొదలగు వాటికి పైన ఉండు కవచం.,form_similar,,,,
B002711,ಧ್ಯಾನ,ధ్యాస,dhyāna,dhyāsa,,"kn: ಯಾವುದಾದರು ವಿಷಯ, ವಿಶೇಷತೆ, ಧಾರ್ಮಿಕ ವಿಷಯ ಅಥವಾ ಅಲೌಕಿಕವಾಗಿ ಸತತವಾಗಿ ಎಡೆಬಿಡದೆ ಕೆಲವು ಸಮಯದವರೆಗೆ ಆಗುವಂತಹ ಗಂಭೀರವಾದ ಮನನ ಅಥವಾ ಆಲೋಚನೆ, ಚಿಂತನೆ ಯೋಗದ ಸಾತ್ವಿಕ ಹಾಗೂ ಸಮಾಧಿಯ ಪೂರ್ವದ ಭಾಗ ಎಂದು ನಂಬಲಾಗುತ್ತದೆ || te: మనస్సు ఒక చోట ఉంచకపోవడం",form_similar,,,,
B002712,ಧ್ವನಿ,ధ్వాని,dhvani,dhvāni,,kn: ಆ ಧ್ವನಿ ಕೇಳಿಸುತ್ತಿದೆ || te: ధ్యానం చేసేవాడు,form_similar,,,,
B002713,ನಕಲಿ,నకలు,nakali,nakalu,,kn: ಮೋಸಗೊಳಿಸಲು ತಯಾರಿಸಿದ ನಿಜದ ರೂಪವನ್ನು ಹೋಲುವ ಅಥವಾ ಸತ್ಯವನ್ನು ಹೋಲುವ ಅಂತಹದ್ದೇ ಕೃತಕ ರೂಪ ಅಥವಾ ಸಂಗತಿ || te: ఏదేని వేరొక ఆకారాన్ని అనుసరించి తయారుచేయుట.,form_similar,,,,
B002714,ನಕಲು,నకలీ,nakalu,nakalī,,kn: ಪುಸ್ತಕ ಅಥವಾ ದಿನಪತ್ರಿಕೆಗಳ ಪ್ರತಿ || te: చూడడానికి పరిమితమైన,form_similar,,,,
B002715,ನಕಲು,నగలు,nakalu,nagalu,,kn: ಪುಸ್ತಕ ಅಥವಾ ದಿನಪತ್ರಿಕೆಗಳ ಪ್ರತಿ || te: వీటిని స్త్రీలు అలంకరణ కోసం ధరిస్తారు,form_similar,,,,
B002716,ನಕಲು,నూకలు,nakalu,nūkalu,,kn: ಪುಸ್ತಕ ಅಥವಾ ದಿನಪತ್ರಿಕೆಗಳ ಪ್ರತಿ || te: పగిలిన ధాన్యం,form_similar,,,,
B002717,ನಕ್ರ,నక్రం,nakra,nakraṁ,,kn: ಮೊಸಳೆಯ ಜಾತಿಗೆ ಸೇರಿದ ಒಂದು  ಜಲಪ್ರಾಣಿ || te: బల్లిజాతికి చెందిన నీటిలో వుండే క్రూరజంతువు,form_similar,,,,
B002718,ನಗದು,నగలు,nagadu,nagalu,,"kn: ಹಣ ರೂಪಾಯಿ-ಪೈಸೆ, ಮುದ್ರೆ ಅಥವಾ ದುಡ್ಡು ರೂಪಾಯಿ ಮೊದಲಾದ ರೂಪದಲ್ಲಿರುತ್ತದೆ || te: వీటిని స్త్రీలు అలంకరణ కోసం ధరిస్తారు",form_similar,,,,
B002719,ನಗರ,నగజ,nagara,nagaja,,kn: ನಗರದಲ್ಲಿ ಆಡಳಿತದ ಅನುಕೂಲಕ್ಕಾಗಿ ಇಂತಿಷ್ಟು ಮನೆಗಳನ್ನು ಆಧರಿಸಿ ಮಾಡುವ ಸಣ್ಣ ಸಣ್ಣ ಉಪ ವಿಭಾಗಗಳು || te: శివుడి యొక్క భార్య,form_similar,,,,
B002720,ನಟನೆ,నటన,naṭane,naṭana,,"kn: ಬೇರೆ ವ್ಯಕ್ತಿಗಳ ಭಾಷಣ, ಕೆಲಸ ಮುಂತಾದವುಗಳನ್ನು ಕೆಲವು ಸಮಯದವರೆಗೂ ಅನುಕರಣೆ ಮಾಡುವ ಕ್ರಿಯೆ, ಅಂದರೆ ನಾಟಕ ಮುಂತಾದವುಗಳಲ್ಲಿ ನಡೆಯುವ ಹಾಗೆ || te: నాట్యం ద్వారా చూపించబడిన ఆట",form_similar,,,,
B002721,ನಡತೆ,నడత,naḍate,naḍata,,kn: ಜೀವನದಲ್ಲಿ ಮಾಡುವಂತಹ ಆಚರಣೆ ಅಥವಾ ಕಾರ್ಯ || te: గెలుపోందుట కోసం చలకీ పూర్వకంగా పెట్టబడినటువంటి యుక్తి,form_similar,,,,
B002722,ನಡುಕ,నడక,naḍuka,naḍaka,,kn: ನಡುಗುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: మంచి అలవాట్లు కలిగి ఉండుట.,form_similar,,,,
B002723,ನಡುಕ,నడుమ,naḍuka,naḍuma,,kn: ನಡುಗುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: అటువైపు ఇటువైపు కాకుండా వుండేది,form_similar,,,,
B002724,ನಡುಕ,నౌక,naḍuka,nauka,,"kn: ನಡುಗುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: నీళ్ళలో ప్రయాణం చేస్తూ కొయ్యలను, లోహాలను సరఫరా చేసేవి",form_similar,,,,
B002725,ನಡುಗು,నడుచు,naḍugu,naḍucu,,kn: ದೇಹದ ನರಮಂಡಲ ಅದುರುವ ಸ್ಥಿತಿಗೆ ಬರುವ ಇಲ್ಲವೇ ಇರುವ ಪ್ರಕ್ರಿಯೆ || te: గతిలో వుండడం,form_similar,,,,
B002726,ನಡುಗು,నడుపు,naḍugu,naḍupu,,kn: ದೇಹದ ನರಮಂಡಲ ಅದುರುವ ಸ್ಥಿತಿಗೆ ಬರುವ ಇಲ್ಲವೇ ಇರುವ ಪ್ರಕ್ರಿಯೆ || te: చలింపచేయుట.,form_similar,,,,
B002727,ನಡುಗು,నడుము,naḍugu,naḍumu,,kn: ದೇಹದ ನರಮಂಡಲ ಅದುರುವ ಸ್ಥಿತಿಗೆ ಬರುವ ಇಲ್ಲವೇ ಇರುವ ಪ್ರಕ್ರಿಯೆ || te: శరీరంలో పొట్టకు మరియు వీపుకు మధ్య భాగం,form_similar,,,,
B002728,ನಡುಗು,నలుగు,naḍugu,nalugu,,"kn: ದೇಹದ ನರಮಂಡಲ ಅದುರುವ ಸ್ಥಿತಿಗೆ ಬರುವ ಇಲ್ಲವೇ ಇರುವ ಪ್ರಕ್ರಿಯೆ || te: శరీరంపై ఉండే నూనె జిడ్డులాంటివి, సున్నిపిండి మొదలైన మిశ్రమాలు కలిపిన వాటితో తయారుచేసినవి",form_similar,,,,
B002729,ನಡುವಯಸ್ಸು,నడివయస్సు.,naḍuvayassu,naḍivayassu.,,kn: ಯೌವನ ಮತ್ತು ಮುಪ್ಪಿನ ನಡುವಿನ ಅವಧಿ || te: యవ్వనానికి ముసలితనానికి మధ్యగల కాలం,form_similar,,,,
B002730,ನಮನ,నటన,namana,naṭana,,kn: ಸ್ವಲ್ಪ ಬಗ್ಗಿ ಕೈಗಳನ್ನು ಜೋಡಿಸಿ ಅಭಿವಾದಿಸುವ ಕ್ರಿಯೆ || te: నాట్యం ద్వారా చూపించబడిన ఆట,form_similar,,,,
B002731,ನಮನ,నమూన,namana,namūna,,kn: ಸ್ವಲ್ಪ ಬಗ್ಗಿ ಕೈಗಳನ್ನು ಜೋಡಿಸಿ ಅಭಿವಾದಿಸುವ ಕ್ರಿಯೆ || te: లోహంతో చేయబడిన పలుచని ఉపకరణం దీనితో బస్తాలోని బియ్యాన్ని మాదిరికొరకు చూపిస్తారు,form_similar,,,,
B002732,ನಮಸ್ಕರಿಸು,నమస్కరించు,namaskarisu,namaskariṁcu,,kn: ನಮಸ್ಕಾರ ಮಾಡುವಂತಹ || te: చేతులు రెండు జోడించడం,form_similar,,,,
B002733,ನಯನ,నటన,nayana,naṭana,,"kn: ಆ ಇಂದ್ರಿಯದಿಂದ ಪ್ರಾಣಿಗಳಿಗೆ ರೂಪ, ಬಣ್ಣ ಅಗಲ ಅಥವಾ ಆಕಾರದ ಬಗೆಗೆ ಅರಿವನ್ನು ನೀಡುವಂತಹ ಇಂದ್ರಿಯ || te: నాట్యం ద్వారా చూపించబడిన ఆట",form_similar,,,,
B002734,ನಯನ,నయనూ,nayana,nayanū,,"kn: ಆ ಇಂದ್ರಿಯದಿಂದ ಪ್ರಾಣಿಗಳಿಗೆ ರೂಪ, ಬಣ್ಣ ಅಗಲ ಅಥವಾ ಆಕಾರದ ಬಗೆಗೆ ಅರಿವನ್ನು ನೀಡುವಂತಹ ಇಂದ್ರಿಯ || te: ఒక రకమైన సన్నని వస్త్రం",form_similar,,,,
B002735,ನರಕ,నడక,naraka,naḍaka,,kn: ಧಾರ್ಮಿಕ ವಿಚಾರದ ಅನುಸಾರವಾಗಿ ಪಾಪಿ ಅಥವಾ ದುರಾಚಾರಿಗಳ ಆತ್ಮ ಶಿಕ್ಷೆ ಅನುಭವಿಸಲು ಭೂಮಿಗೆ ಕಳುಹಿಸಲಾಗುವುದು || te: మంచి అలవాట్లు కలిగి ఉండుట.,form_similar,,,,
B002736,ನರಳು,నరము,naraḷu,naramu,,"kn: ನೋವು, ದುಃಖ, ಸಂಕಟ ಇತ್ಯಾದಿ ಋಣಾತ್ಮಕ ಸಂವೇದನೆಗಳ ಕಾರಣದಿಂದ ಮನುಷ್ಯರು ಮತ್ತು ಉನ್ನತ ಪ್ರಾಣಿಗಳು ಬಾಯಿಯಿಂದ ಸದ್ದು ಹೊರಡಿಸುವ ಪ್ರಕ್ರಿಯೆ || te: శరీర లేదా సహజమైన అవయవాలకు సంబందించిన సమూహము",form_similar,,,,
B002737,ನವಮಿ,నవని,navami,navani,,kn: ಚಾಂದ್ರ ಮಾನಸದ ಕೃಷ್ಣ ಪಕ್ಷದ ನವಮೀ ತಿಥಿ || te: పెరుగును చిలికి తీసేది,form_similar,,,,
B002738,ನವಮೀ,నతమీ,navamī,natamī,,kn: ಚಾಂದ್ರ ಮಾನಸದ ಕೃಷ್ಣ ಪಕ್ಷದ ನವಮೀ ತಿಥಿ || te: అస్సాంలో ఉండే ఒక రకమైన చెట్టు,form_similar,,,,
B002739,ನವಾಬ,నవాబ్,navāba,navāb,,kn: ಮೊಘಲ್ ಬಾದಷಾಗಳ ಪ್ರತಿನಿಧಿಗಳು ಯಾವುದಾದರು ಪ್ರದೇಶದ ಆಡಳಿತವನ್ನು ನೋಡಿಕೊಳ್ಳುವುದಕ್ಕಾಗಿ ನಿಯೋಜಿಸಲಾಗುತ್ತಿತ್ತು || te: ఒక అధికారి ముస్లీంలకు ఆంగ్లేయులు ఇచ్చినటువంటి స్థానం,form_similar,,,,
B002740,ನವಾಬ್,నవాబు,navāb,navābu,,kn: ಒಂದು ಪಂಥದಲ್ಲಿ ಶ್ರೀಮಂತ ಮುಸಲ್ಮಮಾನರನ್ನು ಬ್ರಿಟೀಷರ ಸರ್ಕಾರಕ್ಕೆ ಪರಿಚಯ ಮಾಡಿಕೊಟ್ಟು ಮತ್ತು ಅವರ ಹೆಸರಿನ ಜತೆ ಸೇರಿಸುವರು || te: రాజ ప్రతినిధి,form_similar,,,,
B002741,ನವಿರು,నవారు,naviru,navāru,,kn: ಪ್ರಾಣಿಗಳ ಚರ್ಮದ ಮೇಲೆ ಕಾಣಬರುವ ತೆಳ್ಳನೆಯ ದಾರದಂಥ ವಸ್ತು || te: మంచం మొదలైన వాటికి అల్లే వెడల్పాటి పట్ట,form_similar,,,,
B002742,ನಾಟಕ,నాటిక,nāṭaka,nāṭika,,"kn: ರಂಗಮಂಚದಲ್ಲಿ ಪಾತ್ರಧಾರಿಗಳು ತಮ್ಮ ಹಾವ-ಭಾವ, ಮಾತು-ಸಂಗೀತಗಳ ಸಹಾಯದಿಂದ ಕಥೆಗಳನ್ನು ಹೇಳುವ ಕ್ರಿಯೆ || te: ఒక రకమైన చిన్న నటన ద్వారా చూపించేవి",form_similar,,,,
B002743,ನಾದಿನಿ,నాకిని,nādini,nākini,,"kn: ಗಂಡನ ಸಹೋದರಿ || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002744,ನಾದಿನಿ,నాగిని,nādini,nāgini,,kn: ಗಂಡನ ಸಹೋದರಿ || te: మగ సర్పం కానిది,form_similar,,,,
B002745,ನಾಯಕ,నాయిక,nāyaka,nāyika,,"kn: ಕಥೆ, ಸಹಿತ್ಯ ಮುಂತಾದವುಗಳಲ್ಲಿ ಒಬ್ಬ ಪುರುಷನ ಚರಿತ್ರೆಯು, ಯಾವುದೇ ಕಾವ್ಯ, ನಾಟಕ ಇತ್ಯಾದಿಗಳಲ್ಲಿ ಮುಖ್ಯ ರೂಪವಾಗಿ ಬಂದಿರಬಹುದು || te: నాయకుడి జోడి",form_similar,,,,
B002746,ನಾವಿಕ,నాటిక,nāvika,nāṭika,,kn: ದೋಣಿ ನಡೆಸುವ ವ್ಯಕ್ತಿ || te: ఒక రకమైన చిన్న నటన ద్వారా చూపించేవి,form_similar,,,,
B002747,ನಾವಿಕ,నాయిక,nāvika,nāyika,,kn: ದೋಣಿ ನಡೆಸುವ ವ್ಯಕ್ತಿ || te: నాయకుడి జోడి,form_similar,,,,
B002748,ನಾವಿಕ,నాసిక,nāvika,nāsika,,kn: ದೋಣಿ ನಡೆಸುವ ವ್ಯಕ್ತಿ || te: పెదవులకు పైన వుండి శ్వాస తీసుకోవడానికి ఉపయోగపడేది,form_similar,,,,
B002749,ನಿಧಿ,నిధి.,nidhi,nidhi.,,kn: ಯಾವುದೋ ಒಂದು ವಿಶೇಷ ಕೆಲಸಕ್ಕೆ ಒಟ್ಟುಗೂಡಿಸಿದ ಅಥವಾ ಕೂಡಿಹಾಕುವ ಧನ || te: గుంటలో వుండే ఖజానా,form_similar,,,,
B002750,ನಿರಪಾರವಾದ,నిరపవాద,nirapāravāda,nirapavāda,,kn: ಏನು ಹಾನಿಯಾಗದೆ ರಕ್ಷಿಸಲ್ಪಟ್ಟ ಸ್ಥಿತಿ || te: ఇందులో ఎటువంటి అపవాదు లేకుండిన,form_similar,,,,
B002751,ನಿರರ್ಥಕ,నిరర్థకం.,nirarthaka,nirarthakaṁ.,,kn: ಯೋವುದೇ ಕೆಲಸಕ್ಕೆ ಯೋಗ್ಯತೆ ಇಲ್ಲದ ಸ್ಥಿತಿ || te: ఏదైనా ఒక అవస్థ,form_similar,,,,
B002752,ನಿರರ್ಥಕ,నిరర్థకత,nirarthaka,nirarthakata,,kn: ಯೋವುದೇ ಕೆಲಸಕ್ಕೆ ಯೋಗ್ಯತೆ ಇಲ್ಲದ ಸ್ಥಿತಿ || te: అవశ్యకం లేకపోవడం,form_similar,,,,
B002753,ನಿರರ್ಥತಕ,నిరర్థకత,nirarthataka,nirarthakata,,kn: ಉಪಯೋಗದ ಕೊರೆತೆ ಇರುವುದು || te: అవశ్యకం లేకపోవడం,form_similar,,,,
B002754,ನಿರ್ಜೀವಮಯ,నిర్జీవమైన,nirjīvamaya,nirjīvamaina,,kn: ಯಾವುದು ಸತ್ತು ಹೋಗಿದೆಯೋ || te: జీవములేకపోవడం.,form_similar,,,,
B002755,ನಿರ್ಭಂದಿಸು,నిర్భందించు,nirbhaṁdisu,nirbhaṁdiṁcu,,kn: ಬಂಧನಗೊಳಿಸುವುದು ಅಥವಾ ನಿರ್ಭಂದವನ್ನು ಹೇರುವುದು || te: నలువైపులా ఆవరించంచడం,form_similar,,,,
B002756,ನಿಲುವು,నిలుచు,niluvu,nilucu,,"kn: ನಿಲ್ಲುವ, ಕೂರುವ ಇತ್ಯಾದಿ ದೇಹದ ನಿಲುವಿಗೆ ಸಂಬಂಧಿಸಿದ ಸ್ಥಿತಿ || te: స్థిరముగా",form_similar,,,,
