pair_id,kn_word,te_word,kn_iso,te_iso,synset_id,gloss,candidate_source,label,origin,annotator,notes
B002453,ತಲುಪು,తరుపు,talupu,tarupu,,kn: ಒಂದು ಸ್ಥಾನದಿಂದ ಬಂದು ಇನ್ನೊಂದು ಸ್ಥಾನದಲ್ಲಿ ಉಪಸ್ಥಿತಿಯಾಗುವುದು || te: ఈనిన ఒక సంవత్సరం తర్వాత కూడా పాలు ఇచ్చేది (ఆవు లేక గేదె),form_similar,,,,
B002454,ತಲುಪು,తలపు,talupu,talapu,,kn: ಒಂದು ಸ್ಥಾನದಿಂದ ಬಂದು ಇನ್ನೊಂದು ಸ್ಥಾನದಲ್ಲಿ ಉಪಸ್ಥಿತಿಯಾಗುವುದು || te: యోచించేటటువంటి భావన.,form_similar,,,,
B002455,ತಲುಪು,తెలుపు,talupu,telupu,,kn: ಒಂದು ಸ್ಥಾನದಿಂದ ಬಂದು ಇನ್ನೊಂದು ಸ್ಥಾನದಲ್ಲಿ ಉಪಸ್ಥಿತಿಯಾಗುವುದು || te: పాలు యొక్క రంగు.,form_similar,,,,
B002456,ತವಕ,తడక,tavaka,taḍaka,,kn: ಯಾವುದೋ ಮಾತನ್ನು ತಿಳಿಯುವ ಅತ್ಯಧಿಕ ಇಚ್ಛೆ || te: చిత్రం లేదా అద్దం అమర్చిన చట్రం,form_similar,,,,
B002457,ತವಕ,తవన,tavaka,tavana,,kn: ಯಾವುದೋ ಮಾತನ್ನು ತಿಳಿಯುವ ಅತ್ಯಧಿಕ ಇಚ್ಛೆ || te: ఒక నిమిషంలోని అరవయ్యవ భాగము.,form_similar,,,,
B002458,ತವಡು,తవుడు,tavaḍu,tavuḍu,,"kn: ಗೋಧಿ, ಭತ್ತ ಮುಂತಾದ ಧಾನ್ಯವನ್ನು ಬೀಸಿ ತೆಗೆದ ಸಿಪ್ಪೆ || te: ధాన్యాలపైగల మరియు పంటల యొక్క చూర్ణము",form_similar,,,,
B002459,ತವರ,తవన,tavara,tavana,,kn: ಬೆಳ್ಳಿಯ ಬಣ್ಣದ ಒಂದು ಧಾತುವಿನ ತತ್ವ || te: ఒక నిమిషంలోని అరవయ్యవ భాగము.,form_similar,,,,
B002460,ತವರು,తగరు,tavaru,tagaru,,kn: ವಿವಾಹಿತ ಸ್ತ್ರೀಯರಿಗೆ ಅವರ ತಾಯಿ-ತಂದೆಯ ಮನೆ || te: మగ జాతికి చెందిన గొర్రె,form_similar,,,,
B002461,ತಾಮಸ,తామర,tāmasa,tāmara,,kn: ಬೆಳಕಿನ ಅಭಾವ || te: నీళ్లలో పుట్టే అందమైన పువ్వులు,form_similar,,,,
B002462,ತಾಮಸ,తామసి,tāmasa,tāmasi,,kn: ಬೆಳಕಿನ ಅಭಾವ || te: శివుడి యొక్క భార్య,form_similar,,,,
B002463,ತಾಮ್ರ,తామర,tāmra,tāmara,,"kn: ಕೆಂಪು ಬಣ್ಣದ ಪದಾರ್ಥದ ಲೋಹ ಅದರಿಂದ ಪಾತ್ರೆ, ತಂತಿ ಮೊದಲಾದವುಗಳನ್ನು ಮಾಡುತ್ತಾರೆ || te: నీళ్లలో పుట్టే అందమైన పువ్వులు",form_similar,,,,
B002464,ತಾರಸಿ,తామసి,tārasi,tāmasi,,kn: ಪ್ರಾಣಿಗಳನ್ನು ಹತ್ಯ ಮಾಡುಲು ಕಟುಕನು ಬಳಸುವ ಕತ್ತಿ || te: శివుడి యొక్క భార్య,form_similar,,,,
B002465,ತಿಣುಕು,తొణుకు,tiṇuku,toṇuku,,kn: ಮಲ ವಿಸರ್ಜನೆಗಾಗಿ ಹೊಟ್ಟೆಯಲ್ಲಿರುವ ವಾಯುವನ್ನು ಹೊರೆಗೆ ಹಾಕುವ ಪ್ರಕ್ರಿಯೆ || te: ద్రవపదార్థంతో కూడిన గిన్నె కదలటంతో ద్రవం క్రిందపడుట.,form_similar,,,,
B002466,ತಿರುಕ,తిరుచ,tiruka,tiruca,,kn: ಅತಿಯಾದ ಬಡತನ || te: ప్రాచీన కాలంలో మహారాణులు దూరప్రాంతాలకు ప్రయాణం చేసే సాధనం.,form_similar,,,,
B002467,ತಿರುಗಿ,తిరుగు,tirugi,tirugu,,kn: ಆ ರಸ್ತೆ ಬೇರೆ ಯಾವುದೋ ಒಂದು ರಸ್ತೆಗೆ ಸೇರುವುದು || te: ఆ దిక్కు వైపు వెళ్ళటం,form_similar,,,,
B002468,ತಿರುಗು,తరుగు,tirugu,tarugu,,kn: ದಿಕ್ಕನ್ನು ಬದಲಾಯಿಸುವುದು || te: పెట్టిన పెట్టుబడి కంటే తక్కువ రావడం,form_similar,,,,
B002469,ತಿರುಳು,తిరుగు,tiruḷu,tirugu,,kn: ಆ ತತ್ವ ಪರಮಾಣುಗಳಿಗಿಂತ ಕಡಿಮೆ ಕಠಿಣವಾಗಿರುತ್ತದೆ ಹಾಗೂ ಅದು ಎಲ್ಲಾ ತತ್ವಗಳ ಮಧ್ಯಸ್ಥ ಎಂದು ನಂಬಲಾಗುತ್ತದೆ || te: ఆ దిక్కు వైపు వెళ్ళటం,form_similar,,,,
B002470,ತಿರುವು,తరువు,tiruvu,taruvu,,"kn: ಮೂರು ರಸ್ತೆಗಳು ಕೂಡುವ ಸ್ಥಳ || te: కొమ్మలు, ఆకులను కలిగి ఉండేది",form_similar,,,,
B002471,ತಿರುವು,తిరుగు,tiruvu,tirugu,,kn: ಮೂರು ರಸ್ತೆಗಳು ಕೂಡುವ ಸ್ಥಳ || te: ఆ దిక్కు వైపు వెళ్ళటం,form_similar,,,,
B002472,ತಿರುವು,తెరువు,tiruvu,teruvu,,kn: ಮೂರು ರಸ್ತೆಗಳು ಕೂಡುವ ಸ್ಥಳ || te: మూసినదానిని తెరవడం లేదా బయలుపరచడం,form_similar,,,,
B002473,ತೀರ್ಥ-ಯಾತ್ರಿ,తీర్థయాత్ర,tīrtha-yātri,tīrthayātra,,kn: ತೀರ್ಥಯಾತ್ರೆಗೆ ಹೋಗುವಂತಹ ವ್ಯಕ್ತಿ || te: పవిత్ర స్థలము ఇక్కడ భక్తులు దర్శనార్ధము వస్తారు.,form_similar,,,,
B002474,ತುಡುಗು,తుడుచు,tuḍugu,tuḍucu,,kn: ಇನ್ನೊಬ್ಬರ ವಸ್ತುವನ್ನು ಕಳ್ಳತನದಿಂದ ತೆಗೆದುಕೊಳ್ಳುವುದು || te: మురికి తొలగించుట తొలిగించుట.,form_similar,,,,
B002475,ತುಡುಗು,తుడుపు,tuḍugu,tuḍupu,,"kn: ಇನ್ನೊಬ್ಬರ ವಸ್ತುವನ್ನು ಕಳ್ಳತನದಿಂದ ತೆಗೆದುಕೊಳ್ಳುವುದು || te: మరకలనూ,చిహ్నాలనూ తీసివేయడం.",form_similar,,,,
B002476,ತುಡುಗು,తుడుము,tuḍugu,tuḍumu,,kn: ಇನ್ನೊಬ್ಬರ ವಸ್ತುವನ್ನು ಕಳ್ಳತನದಿಂದ ತೆಗೆದುಕೊಳ್ಳುವುದು || te: ముక్కలు _ ముక్కలు చేయడం,form_similar,,,,
B002477,ತುಡುಗು,తునుగు,tuḍugu,tunugu,,kn: ಇನ್ನೊಬ್ಬರ ವಸ್ತುವನ್ನು ಕಳ್ಳತನದಿಂದ ತೆಗೆದುಕೊಳ್ಳುವುದು || te: ఏదైనా వస్తువు క్రిందపడినపుడు వేరగుట.,form_similar,,,,
B002478,ತುಡುಗು,తొడుగు,tuḍugu,toḍugu,,kn: ಇನ್ನೊಬ್ಬರ ವಸ್ತುವನ್ನು ಕಳ್ಳತನದಿಂದ ತೆಗೆದುಕೊಳ್ಳುವುದು || te: యుద్ద సమయంలో శరీర రక్షణ కోసం ధరించు ఇనుప వస్త్రం.,form_similar,,,,
B002479,ತುಣುಕು,తొణుకు,tuṇuku,toṇuku,,kn: ತೀರಾ ಸಣ್ಣ ಪ್ರಮಾಣದ ಕಣ || te: ద్రవపదార్థంతో కూడిన గిన్నె కదలటంతో ద్రవం క్రిందపడుట.,form_similar,,,,
B002480,ತುಪ್ಪು,త్రుప్పు,tuppu,truppu,,kn: ಮತ್ತೆ ಮತ್ತೆ ಉಗುಳುವುದು || te: లోహపు వస్తువులకు పట్టే నల్లని ఒక పదార్థము ఇది తేమ మరియు గాలి యొక్క ప్రభావముచేత ఏర్పడును,form_similar,,,,
B002481,ತುರಾಯಿ,తుతాయి,turāyi,tutāyi,,kn: ಕೂದಲಿನ ತುರಾಯಿಯನ್ನು ಹಿಂದೂ ಸಂಪ್ರದಾಯದ ಜನರು ತಲೆಯ ಮೇಲಿನ ಮಧ್ಯ ಭಾಗದಲ್ಲಿ ಹಾಕಿಕೊಳ್ಳುತ್ತಿದ್ದರು || te: బూరెలాంటి ఒక వాయిద్యం,form_similar,,,,
B002482,ತುರುಕು,తురుము,turuku,turumu,,kn: ಒತ್ತಿ ತುಂಬುವ ಪ್ರಕ್ರಿಯೆ || te: గీరే వస్తువు.,form_similar,,,,
B002483,ತುರುಪು,తరుపు,turupu,tarupu,,kn: ಇಸ್ಪೀಟಾಟದಲ್ಲಿ ಇತರ ಎಲೆಗಳಿಗಿಂತ ಮೇಲಿನ ವರ್ಗಕ್ಕೆ ಸೇರಿದ ಎಲೆ || te: ఈనిన ఒక సంవత్సరం తర్వాత కూడా పాలు ఇచ్చేది (ఆవు లేక గేదె),form_similar,,,,
B002484,ತುರುಪು,తుడుపు,turupu,tuḍupu,,"kn: ಇಸ್ಪೀಟಾಟದಲ್ಲಿ ಇತರ ಎಲೆಗಳಿಗಿಂತ ಮೇಲಿನ ವರ್ಗಕ್ಕೆ ಸೇರಿದ ಎಲೆ || te: మరకలనూ,చిహ్నాలనూ తీసివేయడం.",form_similar,,,,
B002485,ತುರುಪು,తురుము,turupu,turumu,,kn: ಇಸ್ಪೀಟಾಟದಲ್ಲಿ ಇತರ ಎಲೆಗಳಿಗಿಂತ ಮೇಲಿನ ವರ್ಗಕ್ಕೆ ಸೇರಿದ ಎಲೆ || te: గీరే వస్తువు.,form_similar,,,,
B002486,ತುಳುಕು,తళుకు,tuḷuku,taḷuku,,kn: ಲಾಕ್ಷಣಿಕ ರೂಪದಲ್ಲಿ ಭಾವನೆಗಳನ್ನು ವ್ಯಕ್ತ ಪಡಿಸುವ ಪ್ರಕ್ರಿಯೆ || te: చాలా కాంతివంతంగా కనబడే మెరుపు,form_similar,,,,
B002487,ತೂರಾಡು,తారాడు,tūrāḍu,tārāḍu,,kn: ಓಲಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: కనిపించనిదాని కోసం చేసే పని,form_similar,,,,
B002488,ತೂರಾಡು,తూగాడు,tūrāḍu,tūgāḍu,,kn: ಓಲಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: మత్తు మొదలైనవాటివల్ల నిలబడలేకపోవడం కారణంగా అటు ఇటు ఊగడం,form_similar,,,,
B002489,ತೂರಾಡು,త్రాడు,tūrāḍu,trāḍu,,kn: ಓಲಾಡುವ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವನೆ || te: పీచుతో తయారు చేసినటువంటి లావు తాడు,form_similar,,,,
B002490,ತೃಪ್ತಿಪಡಿಸು,తృప్తిపడు,tr̥ptipaḍisu,tr̥ptipaḍu,,kn: ಹೊಟ್ಟೆ ತುಂಬಾ ತಿನ್ನುವ ಪ್ರಕ್ರಿಯೆ || te: బోజనంచెత పొట్ట నింపుకోవడం,form_similar,,,,
B002491,ತೆರಪು,తెరచు,terapu,teracu,,kn: ಯಾವುದೇ ಒಂದು ಪೂರ್ಣಾವಧಿಯ ಮಧ್ಯದ ಅವಧಿಯ ವಿರಾಮ || te: మూసిఉన్న దానిని తీయడం.,form_similar,,,,
B002492,ತೆರಳು,తెరచు,teraḷu,teracu,,"kn: ಯಾವುದಾದರು ಪ್ರಾಣಿ, ವಸ್ತು ಮೊದಲಾದವುಗಳು ಒಂದು ಸ್ಥಾನದಿಂದ ಇನ್ನೊಂದು ಸ್ಥಾನಕ್ಕೆ ಹೋಗುವುದಕ್ಕೆ ತೆರಳುವುದು || te: మూసిఉన్న దానిని తీయడం.",form_similar,,,,
B002493,ತೆಲಗು,తెలుగు,telagu,telugu,,kn: ಆಂದ್ರಪ್ರದೇಶದ ರಾಜ್ಯ ಭಾಷೆ || te: తెలుగు యొక్క లేదా తెలుగు భాషకు సంబంధించిన,form_similar,,,,
B002494,ತೆಲಗು,తొలగు,telagu,tolagu,,kn: ಆಂದ್ರಪ್ರದೇಶದ ರಾಜ್ಯ ಭಾಷೆ || te: వేరుగా అవడం లేదా దూరమవడం.,form_similar,,,,
B002495,ತೆಲುಗು,తెనుగు,telugu,tenugu,,"kn: ಆಂಧ್ರಪ್ರದೇಶದ ಅಥವಾ ಅಲ್ಲಿನ ನಿವಾಸಿ, ಭಾಷೆ, ಸಂಸ್ಕೃತಿ ಇತ್ಯಾದಿಗಳಿಗೆ ಸಂಬಂಧಿಸಿದ || te: -ఆంధ్రాలో మాట్లాడే భాష.",form_similar,,,,
B002496,ತೆಲುಗು,తెలుపు,telugu,telupu,,"kn: ಆಂಧ್ರಪ್ರದೇಶದ ಅಥವಾ ಅಲ್ಲಿನ ನಿವಾಸಿ, ಭಾಷೆ, ಸಂಸ್ಕೃತಿ ಇತ್ಯಾದಿಗಳಿಗೆ ಸಂಬಂಧಿಸಿದ || te: పాలు యొక్క రంగు.",form_similar,,,,
B002497,ತೆಲುಗು,తెలుసు,telugu,telusu,,"kn: ಆಂಧ್ರಪ್ರದೇಶದ ಅಥವಾ ಅಲ್ಲಿನ ನಿವಾಸಿ, ಭಾಷೆ, ಸಂಸ್ಕೃತಿ ಇತ್ಯಾದಿಗಳಿಗೆ ಸಂಬಂಧಿಸಿದ || te: ఏ వ్యక్తితోనైనా,వస్తువుతోనైనా పరిచయం వుండటం.",form_similar,,,,
B002498,ತೇಲುವ,తేలుట,tēluva,tēluṭa,,kn: ಯಾವುದು ದ್ರವದಲ್ಲಿ ತೇಲುತ್ತಿದೆಯೋ || te: నీటిపై వచ్చుట,form_similar,,,,
B002499,ತೊಗಲು,తీగలు,togalu,tīgalu,,kn: ಸತ್ತ ಪ್ರಾಣಿಗಳಿಂದ ತೆಗೆದಂತಹ ಚರ್ಮದಿಂದ ಚಪ್ಪಲಿ ಮೊದಲಾದ ವಸ್ತುಗಳನ್ನು ತಯಾರಿಸುತ್ತಾರೆ || te: చెట్టు నుండి వచ్చే పొడవాటి లతలు,form_similar,,,,
B002500,ತೊಡಗು,తొడుగు,toḍagu,toḍugu,,kn: ಯಾವುದೇ ಕೆಲಸದಲ್ಲಿ ದೃಡವಾಗಿ ತೊಡಗಿಸಿಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ || te: యుద్ద సమయంలో శరీర రక్షణ కోసం ధరించు ఇనుప వస్త్రం.,form_similar,,,,
B002501,ತೊಡಗು,తొలగు,toḍagu,tolagu,,kn: ಯಾವುದೇ ಕೆಲಸದಲ್ಲಿ ದೃಡವಾಗಿ ತೊಡಗಿಸಿಕೊಳ್ಳುವ ಪ್ರಕ್ರಿಯೆ || te: వేరుగా అవడం లేదా దూరమవడం.,form_similar,,,,
B002502,ತೊಡುಕು,తొడుగు,toḍuku,toḍugu,,kn: ಯಾವುದನ್ನು ಮಾಡಬಾರದೋ ಅಥವಾ ಅದನ್ನು ಮಾಡಲು ಯೋಗ್ಯವಾಗಿಲ್ಲವೋ || te: యుద్ద సమయంలో శరీర రక్షణ కోసం ధరించు ఇనుప వస్త్రం.,form_similar,,,,
B002503,ತೊಡುಕು,తొణుకు,toḍuku,toṇuku,,kn: ಯಾವುದನ್ನು ಮಾಡಬಾರದೋ ಅಥವಾ ಅದನ್ನು ಮಾಡಲು ಯೋಗ್ಯವಾಗಿಲ್ಲವೋ || te: ద్రవపదార్థంతో కూడిన గిన్నె కదలటంతో ద్రవం క్రిందపడుట.,form_similar,,,,
B002504,ತೊಡುಕು,తొనుకు,toḍuku,tonuku,,kn: ಯಾವುದನ್ನು ಮಾಡಬಾರದೋ ಅಥವಾ ಅದನ್ನು ಮಾಡಲು ಯೋಗ್ಯವಾಗಿಲ್ಲವೋ || te: అటుఇటు పొరలిపోవు,form_similar,,,,
B002505,ತೊಡುಕು,తొలుకు,toḍuku,toluku,,kn: ಯಾವುದನ್ನು ಮಾಡಬಾರದೋ ಅಥವಾ ಅದನ್ನು ಮಾಡಲು ಯೋಗ್ಯವಾಗಿಲ್ಲವೋ || te: ద్రవపదార్థంతో కూడిన గిన్నె కదలటంతో ద్రవం క్రిందపడుట.,form_similar,,,,
B002506,ತೊಡುಗೆ,తొడుగు,toḍuge,toḍugu,,kn: ಧರಿಸುವ ವಸ್ತ್ರ || te: యుద్ద సమయంలో శరీర రక్షణ కోసం ధరించు ఇనుప వస్త్రం.,form_similar,,,,
B002507,ತೌಡು,తవుడు,tauḍu,tavuḍu,,kn: ಹಿಟ್ಟು ಮೊದಲಾದವುಗಳನ್ನು ಸೋಸಿದ ಮೇಲೆ ಜರಡಿಯಲ್ಲಿ ಉಳಿಯುವಂತಹ ಶೇಷ ವಸ್ತು || te: ధాన్యాలపైగల మరియు పంటల యొక్క చూర్ణము,form_similar,,,,
B002508,ತ್ಯಾಗ,త్యాగం,tyāga,tyāgaṁ,,kn: (ಧರ್ಮ ಕಾರ್ಯ) ಶ್ರದ್ಧೆ ಅಥವಾ ದಯಾಪೂರ್ಣವಾಗಿ ಯಾರಿಗಾದರು ಏನಂನ್ನಾದರು ನೀಡುವ ಕ್ರಿಯೆ || te: దేవుళ్లకు ఇచ్చే సమర్పణ,form_similar,,,,
B002509,ದಂಡ,దండం,daṁḍa,daṁḍaṁ,,kn: ಮರದ ಅಥವಾ ಬಿದುರಿನಿಂದ ಮಾಡಿದ ಉದ್ದನೆಯ ಗಿಡ್ಡನೆಯ ನಾನಾ ಆಕಾರದ ಸ್ವರೂಪದ ವಸ್ತು || te: వినయపూర్వకముగా అభివాదము చేయు క్రియ.,form_similar,,,,
B002510,ದಂಡೆ,దండెం,daṁḍe,daṁḍeṁ,,kn: ಬೇರೆ ಬೇರೆ ದಿಕ್ಕಿನಿಂದ ಬಂದು ಒಂದು ಸ್ಥಾನದಲ್ಲಿ ಸೇರುವ ರೇಖೆಗಳು ಅಥವಾ ಮೇಲ್ಮೈ/ಕ್ಷೇತ್ರಫಲದ ಹಿಂದಿನ ಸ್ಥಾನ || te: ఒక పొడువాటి తాడులాంటి కట్టిన అద్దకాలవాడు బట్టులు వేసే ఒక ఉపకరణంలాంటిది,form_similar,,,,
B002511,ದಡಂ,దండం,daḍaṁ,daṁḍaṁ,,kn: ವಸ್ತು ಅಥವಾ ವ್ಯಕ್ತಿ  ಮೇಲಿನಿಂದ ವೇಗವಾಗಿ ಕೆಳಗೆ ಬೀಳುವ ಶಬ್ದ || te: వినయపూర్వకముగా అభివాదము చేయు క్రియ.,form_similar,,,,
B002512,ದಮನಿ,దమన్,damani,daman,,kn: ಶರೀರದ ಎಲ್ಲಾ ಭಾಗಗಳಿಗೆ ಹೃದಯದಿಂದ ಶುದ್ದ ರಕ್ತವು ಹರಿಯಲು ಸಹಾಯವಾಗುವ ನಾಲೆ || te: భారతదేశంలో కేంద్రపాలిత ప్రాంతాలలో ఒక ద్వీపం అది రాజధానీ,form_similar,,,,
B002513,ದಯಾಲು,దాయాలు,dayālu,dāyālu,,"kn: ಯಾವುದರಲ್ಲಿ ದಯೆ ಇದೆಯೋ || te: ధనము, వస్తువులు మొదలగువాటిని పందెంగాపెట్టి గెలుపు ఓటముల కోసం ఆడేఆట, మహాభారతంలో ఈ ఆట వలన పాండవులు సర్వం కోల్పోయారు.",form_similar,,,,
B002514,ದರ್ಪ,దర్పం,darpa,darpaṁ,,"kn: ಯಾವುದೇ ತತ್ವವು ಏನೇ ಕೆಲಸ ಮಾಡುವ, ಮಾಡಿಸುವ ಅಥವಾ ಕ್ರಿಯಾತ್ಮಕ  ರೂಪದಲ್ಲಿ ನಮ್ಮ ಪ್ರಭಾವ ತೋರಿಸುವುದು || te: నేనే గొప్పవాడనే భావం",form_similar,,,,
B002515,ದಹನ-ಕ್ರಿಯೆ,దహనక్రియ,dahana-kriye,dahanakriya,,kn: ಸುಡು ಅಥವಾ ಸುಟ್ಟುಕೊಳ್ಳುವಿಕೆಯ ಕ್ರಿಯೆ ಅಥವಾ ಭಾವ || te: చనిపోయిన వ్యక్తిని కాల్చడం,form_similar,,,,
B002516,ದಾಟುವ,దాటుట,dāṭuva,dāṭuṭa,,"kn: ನದಿ ಮೊದಲಾದವುಗಳ ಮೇಲೆ, ಅವರನ್ನು ದಂಡದಿಂದ ಸಾಗಿಸಲು ನಾವೆ/ದೋಣಿ ಛೇದಿಸಿ, ದಪ್ಪವಾದ ಹಗ್ಗವನ್ನು ಕಟ್ಟಿ ಅಥವಾ ಕಂಬಗಳ ಮೇಲೆ ಚಿಕ್ಕ ಹಲಿಗೆ, ಉದ್ದವಾದ ಪಟ್ಟಿ ಇಟ್ಟು ಮಾಡಿರುವ ಮಾರ್ಗ ಮತ್ತು ಅದರ ಸಂಬಂಧವಾಗಿರುವಂತಹ ಎಲ್ಲಾ ರೀತಿಯ ರಚನೆ || te: అకస్మాత్తుగా మధ్యలో రావడం",form_similar,,,,
B002517,ದಾರಿತಪ್ಪಿಸು,దారితప్పించు,dāritappisu,dāritappiṁcu,,kn: ತಪ್ಪುಹಾದಿ ತೋರಿಸಿ ಅಲೆದಾಡುವಂತೆ ಮಾಡು || te: మోసగించుట,form_similar,,,,
B002518,ದಿಗಿಲು,దిగులు,digilu,digulu,,kn: ಅನಿಷ್ಟ ಆಗುವುದರಿಂದ ಮನಸ್ಸಿನಲ್ಲಿ ಮೂಡುವ ಕಲ್ಪನೆ || te: ఏదైన పనిలో మనస్సు నిమగ్నం చేయలేక పోవుట.,form_similar,,,,
B002519,ದಿವಾನ,దివాన్,divāna,divān,,kn: ಪ್ರಧಾನ ಅಧಿಕಾರಿ ಅವರ ಪರಾಮರ್ಶಣೆ ಅಥವಾ ಸಲಹೆಯಿಂದ ರಾಜ್ಯ ಮತ್ತು ದೇಶದ ಎಲ್ಲಾ ವಿಭಾಗದ ಕೆಲಸಗಳು ನೆಡೆಯುತ್ತದೆ || te: కూర్చొవడానికి కొయ్యతో తయారుచేసిన చిన్న మంచం లాంటిది,form_similar,,,,
B002520,ದಿವಾಳಿ,దివాలి,divāḷi,divāli,,"kn: ಯಾವುದೇ ಸಂಪತ್ತುಗಳಿಲ್ಲದ ಮನುಷ್ಯನ ಅವಸ್ಥೆ ಅಥವಾ ಪಡೆದ ಸಾಲವನ್ನು ತೀರಿಸಲಾರದ ಅಸಾಯಕ ಸ್ಥಿತಿ || te: నరకాసురవధకు గుర్తుగా దీపాలు వెలిగించి,టపాకాయలు కాల్చే పండుగ",form_similar,,,,
B002521,ದಿವ್ಯ,దివ్యం,divya,divyaṁ,,"kn: ನೋಡಲು ಬಹಳ ಸುಂದರವಾಗಿ ತೋರುವ || te: నక్షత్రాలు, చంద్రుడు, సూర్యుడు మొదలైనవి ఉండే శూన్యప్రదేశం",form_similar,,,,
B002522,ದೀರ್ಘಕಾಲ,దీర్ఘకాలిక,dīrghakāla,dīrghakālika,,kn: ತುಂಬಾ ಸಮಯ || te: అనేక / చాలా రోజుల వరకు ఉండేది/ విశ్వం ఉన్నంతవరకు,form_similar,,,,
B002523,ದುಬಾರಿ,దుబార,dubāri,dubāra,,kn: ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಗಳು ಅದರ ನಿಜವಾದ ಮೌಲ್ಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಮೌಲ್ಯವಾಗುವುದು || te: అనవసరంగా ఎక్కువగా ఖర్చుపెట్టడం.,form_similar,,,,
B002524,ದುಬಾರಿ,దుబాసి,dubāri,dubāsi,,kn: ಯಾವುದೇ ವಸ್ತು ಸಂಗತಿಗಳು ಅದರ ನಿಜವಾದ ಮೌಲ್ಯಕ್ಕಿಂತ ಹೆಚ್ಚಿನ ಮೌಲ್ಯವಾಗುವುದು || te: రెండు భాషలు తెలిసిన వాడు,form_similar,,,,
B002525,ದುರದೃಷ್ಟದ,దురదృష్టం,duradr̥ṣṭada,duradr̥ṣṭaṁ,,kn: ಅದೃಷ್ಟ ಒಲಿಯದೇ ಇರುವವ ಅಥವಾ ಭಾಗ್ಯಶಾಲಿಯಲ್ಲದವ || te: చెడ్డ భాగ్యం లేద అదృష్టం లేకపోవుట.,form_similar,,,,
B002526,ದೂರದ,దురద,dūrada,durada,,kn: ಹೆಚ್ಚು ಅಂತರದಲ್ಲಿರುವುದನ್ನು ಸೂಚಿಸುವುದು ಅಥವಾ ಹೆಚ್ಚು ದೂರವಿರುವುದನ್ನು ಸೂಚಿಸುವುದು || te: ఒక బ్యాక్టిరీయా ద్వారా వచ్చే తీట,form_similar,,,,
B002527,ದೂರಿನ,దూఱిన,dūrina,dūṟina,,kn: ದೂರಿನಿಂದ ಕೂಡಿದಂತಹ ಅಥವಾ ನಿಂದನೆಯಿಂದ ಕೂಡಿದಂತಹ || te: చొరబడుట.,form_similar,,,,
B002528,ದೂಷಕ,దూషణ,dūṣaka,dūṣaṇa,,kn: ಇನ್ನೊಬ್ಬರನ್ನು ತೆಗಳುವ ಅಥವಾ ಬೈಯುವ ಕೆಲಸ ಮಾಡುವವ || te: నిందనీయమైన మాటలు,form_similar,,,,
B002529,ದೂಷಣೆ,దూషణ,dūṣaṇe,dūṣaṇa,,kn: ನಿಂದೆಗೊಳಗಾದ ಸ್ಥಿತಿ || te: నిందనీయమైన మాటలు,form_similar,,,,
B002530,ದೃತ,దృతం,dr̥ta,dr̥taṁ,,kn: ಸಂಗೀತದಲ್ಲಿ ಒಂದು ತಾಳದ ಒಂದು ಮಾತ್ರೆಯ ಅರ್ಧ (ಅರ್ಧ ತಾಳ) || te: వ్యాకరణంలో ’న’ అను అక్షరానికి గల పేరు.,form_similar,,,,
B002531,ದೇವತಾ,దేవత,dēvatā,dēvata,,"kn: ಸಹೃದಯಿ, ಧರ್ಮಿ ಮತ್ತು ಯಾವಾಗಲೂ ಬೇರೆಯರಿಗೆ ಸಹಾಯಮಾಡುವಂತಹ ವ್ಯಕ್ತಿ || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002532,ದೇವತೆ,దేవత,dēvate,dēvata,,"kn: ಸ್ವರ್ಗ ಮುಂತಾದ ಸ್ಥಳದಲ್ಲಿ ವಾಸಿಸುವ ಅಮರ ಜೀವಿಗಳು ಪೂಜನೀಯವೆಂದು ಭಾವಿಸುವರು || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002533,ದೇವರ,దేవత,dēvara,dēvata,,"kn: ದೈವ ಸಮಾನವಾದ ಅಥವಾ ದೇವರಂಥ || te: సరస్వతి, లక్ష్మి, పార్వతి మొదలైనవారు",form_similar,,,,
B002534,ದೇವರು,దేవర,dēvaru,dēvara,,kn: ಸ್ವರ್ಗ ಮುಂತಾದ ಸ್ಥಳದಲ್ಲಿ ವಾಸಿಸುವ ಅಮರ ಜೀವಿಗಳು ಪೂಜನೀಯವೆಂದು ಭಾವಿಸುವರು || te: ధర్మగ్రంధం ప్రకారం సృష్టిని సృష్టించి తన అదుపాజ్ఞలలో పెట్టుకునేవాడు,form_similar,,,,
B002535,ದೋಷಾರೋಪಣೆಯ,దోషారోపణ,dōṣārōpaṇeya,dōṣārōpaṇa,,kn: ಯಾವುದರ ಮೇಲೆ ಆಕ್ಷೇಪಣೆ ಅಥವಾ ದೋಷಾರೋಪಣೆಯಿದೆಯೋ || te: ఏ ఆధారము లేకుండా తప్పును ఆరోపించడము,form_similar,,,,
